date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:25:12	91/91	------	200	untouched ('')	image/gif	date:Sun,%2010%20Feb%202013%2017:39:56%20GMT	http://www.domerama.com/wp-content/plugins/wp-polls/images/default_gradient/pollbg.gif	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/plugins/wp-polls/images/default_gradient/pollbg.gif	(from http://www.domerama.com/)
18:25:12	1169/1169	------	200	untouched ('')	text/javascript	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	http://www.google-analytics.com/plugins/ga/inpage_linkid.js	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.google-analytics.com/plugins/ga/inpage_linkid.js	(from http://www.domerama.com/)
18:25:12	18950/18950	------	200	untouched ('')	image/jpeg	date:Tue,%2003%20Sep%202013%2011:55:36%20GMT	http://www.domerama.com/wp-content/uploads/2013/03/geodesic_plans_banner2.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2013/03/geodesic_plans_banner2.jpg	(from http://www.domerama.com/)
18:25:12	706/706	------	200	untouched ('')	image/png	date:Wed,%2023%20Oct%202013%2012:11:25%20GMT	http://www.domerama.com/wp-content/themes/suffusion/images/home-light.png	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/themes/suffusion/images/home-light.png	(from http://www.domerama.com/)
18:25:12	56768/56768	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:01%20GMT	http://www.domerama.com/calculators/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/index.html	(from http://www.domerama.com/)
18:25:12	118524/118524	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:03%20GMT	http://www.domerama.com/calculators/1v-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/1v-geodesic-dome-calculator/index.html	(from http://www.domerama.com/)
18:25:12	122126/122126	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:04%20GMT	http://www.domerama.com/calculators/2v-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/2v-geodesic-dome-calculator/index.html	(from http://www.domerama.com/)
18:25:12	128729/128729	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:04%20GMT	http://www.domerama.com/calculators/3v-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/3v-geodesic-dome-calculator/index.html	(from http://www.domerama.com/)
18:25:12	142038/142038	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:06%20GMT	http://www.domerama.com/calculators/4v-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/4v-geodesic-dome-calculator/index.html	(from http://www.domerama.com/)
18:25:12	155634/155634	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:08%20GMT	http://www.domerama.com/calculators/5v-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/5v-geodesic-dome-calculator/index.html	(from http://www.domerama.com/)
18:25:12	162885/162885	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:09%20GMT	http://www.domerama.com/calculators/6v-geodesic-dome-calculator/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/6v-geodesic-dome-calculator/index.html	(from http://www.domerama.com/)
18:25:12	70603/70603	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:12%20GMT	http://www.domerama.com/calculators/cover-templates-for-3v-59-geodesic-dome/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/cover-templates-for-3v-59-geodesic-dome/index.html	(from http://www.domerama.com/)
18:25:12	129936/129936	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:13%20GMT	http://www.domerama.com/calculators/octahedral-5v-mexican-method/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/octahedral-5v-mexican-method/index.html	(from http://www.domerama.com/)
18:25:12	55137/55137	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:13%20GMT	http://www.domerama.com/calculators/trapezium/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/trapezium/index.html	(from http://www.domerama.com/)
18:25:12	60409/60409	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:14%20GMT	http://www.domerama.com/calculators/cover-pattern/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/cover-pattern/index.html	(from http://www.domerama.com/)
18:25:12	63690/63690	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:14%20GMT	http://www.domerama.com/calculators/chord-charts/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/chord-charts/index.html	(from http://www.domerama.com/)
18:25:12	67643/67643	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:16%20GMT	http://www.domerama.com/calculators/metric-conversion/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/metric-conversion/index.html	(from http://www.domerama.com/)
18:25:13	62238/62238	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:16%20GMT	http://www.domerama.com/calculators/steel-tubing-weight/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/steel-tubing-weight/index.html	(from http://www.domerama.com/)
18:25:13	64071/64071	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:16%20GMT	http://www.domerama.com/calculators/seating-capacity/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/seating-capacity/index.html	(from http://www.domerama.com/)
18:25:13	82621/82621	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:18%20GMT	http://www.domerama.com/calculators/geodesic-analysis/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/calculators/geodesic-analysis/index.html	(from http://www.domerama.com/)
18:25:13	53742/53742	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:18%20GMT	http://www.domerama.com/general/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/general/index.html	(from http://www.domerama.com/)
18:25:13	88241/88241	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:19%20GMT	http://www.domerama.com/general/geodesic-dome-projection/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/general/geodesic-dome-projection/index.html	(from http://www.domerama.com/)
18:25:13	57399/57399	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:20%20GMT	http://www.domerama.com/general/images/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/general/images/index.html	(from http://www.domerama.com/)
18:25:13	85790/85790	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:21%20GMT	http://www.domerama.com/general/smart-but-not-wise/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/general/smart-but-not-wise/index.html	(from http://www.domerama.com/)
18:25:13	125096/125096	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:21%20GMT	http://www.domerama.com/general/videos/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/general/videos/index.html	(from http://www.domerama.com/)
18:25:13	90041/90041	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:22%20GMT	http://www.domerama.com/general/what-is-burning-man/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/general/what-is-burning-man/index.html	(from http://www.domerama.com/)
18:25:13	70091/70091	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:23%20GMT	http://www.domerama.com/general/what-is-sacred-geometry/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/general/what-is-sacred-geometry/index.html	(from http://www.domerama.com/)
18:25:13	108464/108464	------	200	untouched ('OK')	text/html	date:Mon,%2011%20Jul%202022%2015:45:26%20GMT	http://www.domerama.com/general/what-is-the-eden-project/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/general/what-is-the-eden-project/index.html	(from http://www.domerama.com/)
